Latitude,Longitude,Locations,year,fatalities,ground
-1.55391,13.21993,"Near Moanda, Gabon",1979,3   (passengers:0  crew:3),0
30.38032,-89.09189,"Gulfport, Mississippi",1979,8   (passengers:7  crew:1),0
40.94692,-90.36466,"Galesburg, Illinois",1979,4   (passengers:3  crew:1),0
-7.76193,113.23464,"Near Probolinggo, Indonesia",1979,4   (passengers:0  crew:4),0
33.98838,-118.44503,"Off Marina del Rey, California",1979,3   (passengers:1  crew:2),0
25.23976,51.57137,"Near Doha Airport, Qatar",1979,45   (passengers:42  crew:3),0
39.90657,116.38766,"Bejing, China",1979,12   (passengers:0  crew:12),32
55.75697,37.61502,"Near Moscow, Russia",1979,58   (passengers:57  crew:1),0
55.75697,37.61502,Russia,1979,29   (passengers:?  crew:?),0
56.50847,21.0113,"Liepaya, Latvia",1979,4   (passengers:0  crew:4),0
60.47724,-164.7214,"Nightmute, Alaska",1979,2   (passengers:2  crew:0),0
-8.81566,13.23288,"Luanda, Angola",1979,10   (passengers:6  crew:4),0
46.76954,-71.29225,"Ste. Foy, PQ, Canada",1979,17   (passengers:14  crew:3),0
33.64607,-105.87146,"Carrizozo, New Mexico",1979,3   (passengers:1  crew:2),0
33.34411,-118.3214,"Off Avalon, California",1979,1   (passengers:1  crew:0),0
40.73198,-74.17421,"Newark, New Jersey",1979,3   (passengers:3  crew:0),0
-2.8931,-78.99411,"Near Cuenca, Ecuador",1979,57   (passengers:52  crew:5),0
61.67952,96.38054,"Baykity, Russia",1979,4   (passengers:0  crew:4),0
41.96638,-87.84859,"Chicago O'Hare, Illinois",1979,271   (passengers:258  crew:13),2
55.2948,-131.53502,"Point, Alaska",1979,3   (passengers:0  crew:3),0
14.66927,-17.43661,"Off Dakar, Senegal",1979,12   (passengers:7  crew:5),0
44.09758,-69.1291,"Rockland, Maine",1979,17   (passengers:15  crew:2),0
32.11355,76.47784,"Near Leh, India",1979,27   (passengers:0  crew:27),0
41.88425,-87.63245,"Chicago, Illinois",1979,2   (passengers:1  crew:1),0
41.65479,-70.27964,"Hyannis, Massachusetts",1979,1   (passengers:0  crew:1),0
3.59211,98.67695,"Near Medan Airfield, Indonesia",1979,61   (passengers:57  crew:4),0
-16.88191,178.65705,"Bua, Fiji",1979,9   (passengers:8  crew:1),0
61.21753,-149.85826,"Anchorage, Alaska",1979,7   (passengers:6  crew:1),0
21.30493,-157.85788,"Off Honolulu, Hawaii",1979,3   (passengers:0  crew:3),0
33.89607,35.50678,"Beirut, Lebanon",1979,6   (passengers:0  crew:6),0
17.72882,-64.75812,"St. Croix, Virgin Islands",1979,8   (passengers:7  crew:1),0
59.87094,-1.28891,"Off Sumburgh, Shetlands, Scotland",1979,17   (passengers:15  crew:2),0
40.79787,-81.37185,"Canton, Ohio",1979,1   (passengers:0  crew:1),0
18.49211,80.86959,USSR,1979,14   (passengers:12  crew:2),0
40.12123,-105.01216,"Creek, Idaho",1979,6   (passengers:5  crew:1),0
18.99824,73.12313,"Near Panvel, India",1979,45   (passengers:40  crew:5),0
40.76359,-73.83004,"Flushing, New York",1979,3   (passengers:2  crew:1),0
37.5359,-111.34669,"Katab, Egypt",1979,5   (passengers:3  crew:2),0
48.70408,44.45174,"Near Volgograd, Russia",1979,178   (passengers:155  crew:13),0
4.61496,-74.06941,"Bogota, Colombia",1979,1   (passengers:0  crew:1),3
18.49211,80.86959,USSR,1979,11   (passengers:5  crew:6),0
49.20849,-102.428,"Frobisher Bay, Canada",1979,9   (passengers:7  crew:2),0
52.65067,42.73169,"Near Kirsanov, Russia",1979,63   (passengers:58  crew:5),0
43.70026,7.27774,"Nice, France",1979,10   (passengers:8  crew:2),0
55.75697,37.61502,Russia,1979,40   (passengers:35  crew:5),0
25.03737,121.56355,"Off Taipei, Taiwan",1979,6   (passengers:0  crew:6),0
39.06557,9.01072,"Near Sarroch,  Italy",1979,31   (passengers:27  crew:4),0
42.22168,-121.75618,"Near Klamath Falls, Oregon",1979,12   (passengers:10  crew:2),0
52.28403,-113.83431,"Horn Point, Canada",1979,4   (passengers:?  crew:?),0
37.30126,-120.48619,"Merced, California",1979,5   (passengers:0  crew:5),0
49.48319,-123.7513,"Porpoise Bay, British Columbia Canada",1979,2   (passengers:1  crew:1),0
58.29973,-134.40679,"Juneau, Alaska",1979,3   (passengers:2  crew:1),0
61.21753,-149.85826,"Anchorage, Alaska",1979,4   (passengers:3  crew:1),0
37.97614,23.7364,"Athens, Greece",1979,14   (passengers:14  crew:0),0
39.08398,-84.51027,"Covington, Kentucky",1979,8   (passengers:7  crew:1),0
39.1666,-86.5348,"Bloomington, Indiana",1979,2   (passengers:1  crew:1),0
32.54386,-117.03615,"Near San Ysidro, California",1979,10   (passengers:8  crew:2),0
60.73088,114.92649,"Lensk, Russia",1979,3   (passengers:2  crew:1),0
32.53508,-117.04097,"Tijuana, Mexico",1979,10   (passengers:8  crew:2),0
19.43195,-99.13315,"Mexico City, Mexico",1979,72   (passengers:63  crew:9),1
53.82423,-89.87985,"Big Trout Lake, Canada",1979,3   (passengers:1  crew:2),0
34.84827,-82.40011,"Greenville, South Carolina",1979,5   (passengers:4  crew:1),0
44.93326,-123.04381,"Salem, Oregon",1979,3   (passengers:2  crew:1),0
41.90016,-87.63433,"Near Chicago, Illinois",1979,0   (passengers:0  crew:0),0
59.22238,39.88402,"Vologda, Russia",1979,3   (passengers:0  crew:3),0
40.76031,-111.88822,Utah,1979,3   (passengers:0  crew:3),0
49.62608,-124.01391,"Takla Narrows, British Columbia, Canada",1979,3   (passengers:?  crew:?),0
21.27562,40.41973,"Near At Ta'if, Jeddah, Saudi Arabia",1979,156   (passengers:145  crew:11),0
6.81044,-72.84984,"San Andres Island, Colombia",1979,9   (passengers:?  crew:?),0
64.49946,-165.40575,"Nome, Alaska",1979,4   (passengers:2  crew:2),0
68.75682,161.34078,"Cherskiy, Russia",1979,7   (passengers:2  crew:5),0
-14.71599,-68.41825,"Apolo, Bolivia",1979,10   (passengers:?  crew:?),0
8.87786,-75.75587,"Cerro Toledo Mountain, Colombia",1979,19   (passengers:15  crew:4),0
-9.77128,-70.70985,"Near Puerto Esperanza, Peru",1979,29   (passengers:24  crew:5),0
39.92109,32.85393,"Ankara, Turkey",1979,41   (passengers:38  crew:3),0
-8.89298,147.74897,"Menari, Papua New Guinea",1979,15   (passengers:13  crew:2),0
18.54498,-72.3356,Haiti,1980,9   (passengers:8  crew:1),0
26.43148,-80.06345,the Atlantic Ocean,1980,2   (passengers:1  crew:1),0
66.88625,-157.13778,"Shungnak, Alaska",1980,7   (passengers:6  crew:1),0
33.5249,46.19903,"near Tehran, Iran",1980,128   (passengers:120  crew:8),0
-6.17148,106.82649, Indonesia,1980,13   (passengers:10  crew:3),0
22.00854,96.08397,"Mandalay, Burma",1980,43   (passengers:?  crew:?),0
20.34306,-74.49247,"Baracoa, Cuba",1980,1   (passengers:1  crew:0),0
29.24957,-90.21189,"Leeville, Louisiana",1980,6   (passengers:6  crew:0),0
-33.8696,151.20691,"Sydney, NSW, Australia",1980,13   (passengers:12  crew:1),0
27.19217,78.00008,"Near Agra, India",1980,46   (passengers:?  crew:?),1
14.58865,120.98454,"Manila, Philippines",1980,2   (passengers:2  crew:0),0
52.2356,21.01038,"Near Warsaw, Poland",1980,87   (passengers:77  crew:10),0
39.27357,32.6818,"Near Yenice, Turkey",1980,18   (passengers:12  crew:6),0
29.76059,-95.36968,"Houston, Texas",1980,7   (passengers:5  crew:2),0
-22.37224,-41.7854,"Off Macae, Brazil",1980,14   (passengers:?  crew:?),0
49.17534,-57.42367,"Deer Lake, Canada",1980,6   (passengers:?  crew:?),0
-15.59875,-56.09466,"Cuiaba, Brazil",1980,9   (passengers:8  crew:1),0
-27.5976,-48.548,"Florianopolis, Brazil",1980,55   (passengers:47  crew:8),0
56.01468,92.87089,"Krasnoyarsk, Russia",1980,2   (passengers:2  crew:0),0
33.01511,55.55658,"Posht-i-Badam, Iran",1980,5   (passengers:0  crew:5),0
28.14758,-15.42973,"Tenerife, Canary Islands",1980,146   (passengers:138  crew:8),0
16.47642,103.6217,"Don Muang, Thailand",1980,44   (passengers:40  crew:4),0
-22.90902,-47.06461,"Campinas, Brazil",1980,7   (passengers:6  crew:1),0
23.13724,-81.28004,"Off Varadero, Cuba",1980,3   (passengers:0  crew:3),0
27.24376,-82.48782,"Off Sarasota, Florida",1980,2   (passengers:0  crew:2),0
28.13026,-15.43973,"Gran Canaria Island, Spain",1980,11   (passengers:?  crew:?),0
-22.01189,-63.67804,"Yachiba, Bolivia",1980,13   (passengers:10  crew:3),0
-14.73507,14.99728,"Near Matala, Angola",1980,29   (passengers:25  crew:4),0
55.75697,37.61502,Russia,1980,29   (passengers:25  crew:4),0
41.31398,-96.34643,"Valley, Nebraska",1980,13   (passengers:11  crew:2),0
21.97505,-159.36908,"Lihue, Hawaii",1980,2   (passengers:1  crew:1),0
38.70773,13.19062,"Tyrrhenian Sea,  off Ustica, Italy",1980,81   (passengers:77  crew:4),0
21.51198,-104.89164,"Near Tepic, Mexico",1980,13   (passengers:?  crew:?),0
43.25066,76.88814,"Near Alma-Ata, Kazakhstan, USSR",1980,166   (passengers:156  crew:10),0
64.54343,-163.03337,"Golovin, Alaska",1980,8   (passengers:7  crew:1),0
35.97155,-112.12933,"Tusayan, Arizona",1980,8   (passengers:7  crew:1),0
39.95223,-75.16218,"Philadelphia, Pennsylvania",1980,3   (passengers:1  crew:2),0
21.94466,-105.14692,"Cerro Lilio, Mexico",1980,3   (passengers:0  crew:3),0
59.06034,-160.3777,"Togiak, Alaska",1980,2   (passengers:1  crew:1),0
29.59733,-90.71913,"Houma, Louisiana",1980,13   (passengers:12  crew:1),0
20.91355,-17.05071,"Nouadhibou, Mauretania",1980,1   (passengers:1  crew:0),0
-22.91216,-43.17501,"Rio de Janeiro, Brazil",1980,3   (passengers:2  crew:1),0
39.61952,2.74451,"Sa Cabaneta, Spain",1980,4   (passengers:2  crew:2),0
24.68218,46.68719,"Riyadh, Saudi Arabia",1980,301   (passengers:287  crew:14),0
-6.2298,106.92521,"Near Jakarta, Indonesia",1980,37   (passengers:31  crew:6),0
44.55576,4.74899,"Near Montelimar, France",1980,8   (passengers:0  crew:8),0
6.48201,-74.39514,"Puerto Olaya, Colombia",1980,3   (passengers:0  crew:3),0
26.5356,-78.69696,"Off Freeport, Bahamas",1980,34   (passengers:30  crew:4),0
-6.26423,14.23433,Zaire,1980,36   (passengers:?  crew:?),0
24.46728,39.60642,"Near Medina, Saudi Arabia",1980,89   (passengers:81  crew:8),0
-6.26423,14.23433,Zaire,1980,36   (passengers:?  crew:?),0
64.14747,-21.93422,Iceland,1980,3   (passengers:1  crew:2),0
34.53314,69.10224,Afghanistan,1980,45   (passengers:?  crew:?),0
29.65195,-82.32279,"Gainsville, Florida",1980,3   (passengers:2  crew:1),0
10.50556,-66.91771,"Caracas, Venezuela",1980,11   (passengers:0  crew:11),0
41.00196,-98.61223,"Near Cairo, Egypt",1980,13   (passengers:7  crew:6),0
-9.45507,147.20382,Papua New Guinea,1980,4   (passengers:?  crew:?),0
37.55886,126.99989,"Seoul, South Korea",1980,15   (passengers:9  crew:6),0
6.2459,-75.57457,"Near Medellin, Colombia",1980,20   (passengers:3  crew:17),0
31.42564,-103.49423,"Pecos City, Texas",1980,2   (passengers:0  crew:2),0
-6.7832,39.26767,"Dar es Salaam, Tanzania",1980,10   (passengers:9  crew:1),0
41.71936,-86.90317,"Michigan City, IN",1980,4   (passengers:3  crew:1),0
55.20762,-162.72001,"Cold Bay, Alaska",1980,4   (passengers:3  crew:1),0
-35.30097,148.22517,"Tumut,, Australia",1980,2   (passengers:1  crew:1),0
4.61496,-74.06941,Colombia,1980,70   (passengers:63  crew:7),0
25.18068,51.56232,"Qatar, Qatar",1980,2   (passengers:2  crew:0),0
49.44498,7.55712,"Ramstein AFB, West Germany",1981,11   (passengers:0  crew:11),0
47.65726,-117.41228,"Spokane, Washington",1981,7   (passengers:5  crew:2),0
40.97328,-117.73519,"Winnemucca, Nevada",1981,2   (passengers:1  crew:1),0
53.68467,41.65291,"Near Leningrad, Russia",1981,52   (passengers:?  crew:?),0
29.59733,-90.71913,"Houma, Louisiana",1981,4   (passengers:3  crew:1),0
41.03379,-73.76344,"White Plains, New York",1981,8   (passengers:6  crew:2),0
33.34411,-118.3214,"Avalon, California",1981,2   (passengers:2  crew:0),0
-1.45643,-48.50327,"Belem, Brazil",1981,11   (passengers:9  crew:2),0
42.69992,-73.11505,"North Adams, Massachusetts",1981,2   (passengers:1  crew:1),0
14.95117,120.10211,Tabones Island  Philippines,1981,23   (passengers:15  crew:8),0
39.47491,-118.77797,"Fallon, Nevada",1981,2   (passengers:1  crew:1),0
53.45181,-8.47389,Comoro Islands,1981,18   (passengers:0  crew:18),0
58.29973,-134.40679,Alaska,1981,6   (passengers:?  crew:?),0
54.46953,17.12384,"Redzikowo, Poland",1981,1   (passengers:1  crew:0),0
64.73424,-156.93316,"Galena, Alaska",1981,4   (passengers:3  crew:1),0
-5.86005,144.22125,"Mt. Hagen, Papua, New Guinea",1981,8   (passengers:7  crew:1),0
-20.38406,-63.2708,"Laguna Soliz, Bolivia",1981,7   (passengers:4  crew:3),0
39.10713,-84.50413,"Cincinnati, Ohio",1981,1   (passengers:0  crew:1),0
40.39276,-105.07392,"Loveland, Colorado",1981,15   (passengers:12  crew:3),0
0.49198,101.4191,"Pekanbaru, Indonesia",1981,15   (passengers:11  crew:4),0
67.65972,134.65272,"Batagay, Russia",1981,12   (passengers:10  crew:2),0
39.49029,-77.44018,"Near Fredrick, Maryland",1981,21   (passengers:3  crew:18),0
-35.19013,-56.9963,"Rio de la Plata, Argentina",1981,31   (passengers:26  crew:5),0
-14.65235,17.68322,"Near Menongue, Angola",1981,4   (passengers:0  crew:4),0
16.09459,-96.46995,"Pinarete Mountain, Mexico",1981,20   (passengers:17  crew:3),0
-4.82327,-79.27762,"Near Zumba, Ecuador",1981,18   (passengers:15  crew:3),0
-0.20562,-78.5088,Ecuador,1981,27   (passengers:?  crew:?),0
33.34411,-118.3214,"Avalon, California",1981,2   (passengers:1  crew:1),0
30.04993,31.2486,"Cairo, Egypt",1981,17   (passengers:?  crew:?),0
23.98216,121.60655,"Hualien, Taiwan",1981,2   (passengers:1  crew:1),0
53.40498,109.05074,"Ust-Barguzin, Russia",1981,48   (passengers:44  crew:4),0
5.19619,-73.14543,"Miraflores, Colombia",1981,2   (passengers:1  crew:1),0
52.65959,-1.38656,"Nailstone, England",1981,3   (passengers:0  crew:3),0
43.23425,-86.2448,"Muskegon, Michigan",1981,5   (passengers:4  crew:1),0
40.1786,44.51287,"Near Yerevan, Armenia",1981,4   (passengers:1  crew:3),0
2.03812,45.34157,"Mogadishu, Somalia",1981,50   (passengers:44  crew:6),0
39.11352,-94.62682,"Kansas City, Kansas",1981,4   (passengers:3  crew:1),0
-18.91003,47.52737,Madagascar,1981,19   (passengers:17  crew:2),0
1.01262,-71.29388,"Caruru, Colombia",1981,4   (passengers:1  crew:3),0
28.63568,-106.07593,"Chihuahua, Mexico",1981,30   (passengers:28  crew:2),0
59.46032,-135.30853,"Skagway, Alaska",1981,6   (passengers:5  crew:1),0
24.41276,120.77038,"Near Sanyi, Miao-li, Taiwan",1981,110   (passengers:104  crew:6),0
50.12708,129.45819,"Near Zavitinsk, Russia",1981,31   (passengers:26  crew:5),0
2.98983,-72.72356,"Mt. Elena, Colombia",1981,50   (passengers:44  crew:6),0
53.72926,127.22273,"Zeya, Russia",1981,3   (passengers:1  crew:2),0
5.78091,-73.11768,"Paipa, Colombia",1981,21   (passengers:18  crew:3),0
52.33922,35.35039,"Zeleznogorsk, Russian",1981,40   (passengers:29  crew:11),0
36.24288,-115.05033,"Nellis AFB, Nevada",1981,7   (passengers:7  crew:0),0
41.42878,27.09429,"Near Babaeski, Turkey",1981,0   (passengers:0  crew:0),40
35.68878,51.41503,"Tehran, Iran",1981,60   (passengers:?  crew:?),20
42.85008,-106.32779,"Casper, Wyoming",1981,3   (passengers:1  crew:2),0
51.6989,4.62774,"Moerdijk, Netherlands",1981,17   (passengers:13  crew:4),0
47.58477,12.17186,"Kufstein, Austria",1981,9   (passengers:?  crew:?),0
18.349,-64.93043,"St. Thomas, U.S. Virgin Islands",1981,5   (passengers:2  crew:3),0
5.47931,10.41469,"Bafoussam, Cameroon",1981,1   (passengers:1  crew:0),0
25.73823,-100.2807,"de Guerro, Mexico",1981,18   (passengers:12  crew:6),0
41.12182,-75.35671,"Mount Pocono, Pennsylvania",1981,4   (passengers:3  crew:1),0
69.34575,88.21482,"Norilsk, Russia",1981,99   (passengers:95  crew:4),0
26.45678,87.27789,"Biratnagar, Nepal",1981,10   (passengers:?  crew:?),0
14.01178,-60.98964,"Castries, Saint Lucia Island",1981,3   (passengers:0  crew:3),0
41.91723,8.73451,"Mt. San Pietro, near Ajaccio, Corsica, France",1981,180   (passengers:173  crew:7),0
21.30493,-157.85788,"Honolulu, Hawaii",1981,11   (passengers:10  crew:1),0
61.06762,-151.13781,"Tyonek, Alaska",1981,4   (passengers:3  crew:1),0
63.73316,-148.91449,"McKinley, AK",1981,2   (passengers:2  crew:0),0
4.58805,114.20228,"Kuala Belait, Brunei",1981,12   (passengers:?  crew:?),0
9.40389,-75.68528,"Near Covenas, Colombia",1981,13   (passengers:11  crew:2),0
37.27367,-107.8793,"Durango, Colorado",1981,4   (passengers:3  crew:1),0
46.58977,-112.02065,"Helena, Montana",1982,2   (passengers:1  crew:1),0
18.49211,80.86959,USSR,1982,18   (passengers:16  crew:2),0
38.89037,-77.03196,"Washington, D.C.",1982,74   (passengers:70  crew:4),4
9.01358,38.76287,"Addis Ababa, Ethiopia",1982,73   (passengers:?  crew:?),0
42.3261,-71.0904,"Logan Airport,  Boston, Massachusetts",1982,2   (passengers:2  crew:0),0
44.17826,28.65108,"Constanta, Romania",1982,7   (passengers:0  crew:7),0
11.58807,43.14492,"Djibouti, Djbouti",1982,35   (passengers:30  crew:5),0
37.55886,126.99989,South Korea,1982,53   (passengers:47  crew:6),0
21.18848,79.07633,"Near Srinagar, India",1982,23   (passengers:?  crew:?),0
6.77072,124.84744,"Mt. Ipao, Philippines",1982,3   (passengers:1  crew:2),0
35.68409,139.80885,"Tokyo, Japan",1982,24   (passengers:24  crew:0),0
11.47871,-72.819,"Cerro el Tablazo, Colombia",1982,4   (passengers:0  crew:4),0
41.82388,-71.41199,"Providence, Rhode Island",1982,1   (passengers:1  crew:0),0
71.03859,27.85231,"Mehamn, Norway",1982,15   (passengers:13  crew:2),0
28.81111,-81.87728,"Leesburg, Florida",1982,3   (passengers:2  crew:1),0
42.31378,-88.44836,"Near Woodstock, Illinois",1982,27   (passengers:23  crew:4),0
-6.17148,106.82649,Indonesia,1982,27   (passengers:23  crew:4),0
4.61496,-74.06941,Colombia,1982,21   (passengers:15  crew:6),0
65.17146,-152.07629,"Near Tanana, Alaska",1982,3   (passengers:2  crew:1),0
39.90564,41.26724,"Near Erzurum, Turkey",1982,27   (passengers:19  crew:8),0
39.90657,116.38766,China,1982,112   (passengers:104  crew:8),0
19.89911,-155.12752,"Hakalau, Hawaii",1982,2   (passengers:1  crew:1),0
7.49467,124.78191,of Thailand,1982,13   (passengers:?  crew:?),0
12.81509,45.02975,"Off Aden, Yemen",1982,47   (passengers:45  crew:2),0
35.26973,-91.63968,"Judsonia, Arkansas",1982,7   (passengers:0  crew:7),0
38.32832,-75.08656,South Atlantic Ocean,1982,21   (passengers:?  crew:?),0
-15.77843,-47.92866,"Brazilia, Brazil",1982,2   (passengers:2  crew:0),0
3.91455,108.19973,"Natuma Island, Indonesia",1982,10   (passengers:?  crew:?),0
35.21545,128.58916,"Songnam-si, South Korea",1982,53   (passengers:49  crew:4),0
-10.45539,-36.6429,"Near Pacatuba, Brazil",1982,137   (passengers:128  crew:9),0
-4.23096,-69.93789,"Tabatinga, Brazil",1982,44   (passengers:40  crew:4),0
18.94017,72.83486,"Bombay, India",1982,17   (passengers:15  crew:2),0
-2.78912,115.18096,"Mount Galunggung, Indonesia",1982,0   (passengers:0  crew:0),0
18.49211,80.86959,USSR,1982,132   (passengers:124  crew:8),0
0.39325,9.44633,Gabon,1982,12   (passengers:?  crew:?),0
55.75697,37.61502,"Near Moscow, Russia",1982,90   (passengers:80  crew:10),0
29.9902,-90.242,"Kenner, Louisiana",1982,145   (passengers:138  crew:7),8
6.05762,121.02861,"Jolo, Philippines",1982,4   (passengers:3  crew:1),0
44.97176,-116.85779,"Oxbow, Oregon",1982,4   (passengers:3  crew:1),0
34.49538,-118.62484,"Castaic, California",1982,0   (passengers:?  crew:?),3
57.05203,-135.33402,"Near Sitka, Alaska",1982,4   (passengers:3  crew:1),0
43.20725,-71.53661,"Concord, New Hampshire",1982,2   (passengers:1  crew:1),0
46.49147,-124.0495,Pacific Ocean,1982,1   (passengers:?  crew:?),0
19.73491,96.20139,Myanmar,1982,8   (passengers:5  crew:3),0
